發生年度,發生月份,發生日期,發生時間,事故類別名稱,處理單位名稱警局層,發生地點,天候名稱,光線名稱,道路類別-第1當事者-名稱,速限-第1當事者,道路型態大類別名稱,道路型態子類別名稱,事故位置大類別名稱,事故位置子類別名稱,路面狀況-路面鋪裝名稱,路面狀況-路面狀態名稱,路面狀況-路面缺陷名稱,道路障礙-障礙物名稱,道路障礙-視距品質名稱,道路障礙-視距名稱,號誌-號誌種類名稱,號誌-號誌動作名稱,車道劃分設施-分向設施大類別名稱,車道劃分設施-分向設施子類別名稱,車道劃分設施-分道設施-快車道或一般車道間名稱,車道劃分設施-分道設施-快慢車道間名稱,車道劃分設施-分道設施-路面邊線名稱,事故類型及型態大類別名稱,事故類型及型態子類別名稱,肇因研判大類別名稱-主要,肇因研判子類別名稱-主要,死亡受傷人數,當事者順位,當事者區分-類別-大類別名稱-車種,當事者區分-類別-子類別名稱-車種,當事者屬-性-別名稱,當事者事故發生時年齡,保護裝備名稱,行動電話或電腦或其他相類功能裝置名稱,當事者行動狀態大類別名稱,當事者行動狀態子類別名稱,車輛撞擊部位大類別名稱-最初,車輛撞擊部位子類別名稱-最初,車輛撞擊部位大類別名稱-其他,車輛撞擊部位子類別名稱-其他,肇因研判大類別名稱-個別,肇因研判子類別名稱-個別,肇事逃逸類別名稱-是否肇逃,經度,緯度
2026,3.0,20260325.0,201800.0,A1,花蓮縣警察局,花蓮縣玉里鎮觀音90號前,陰,有照明且開啟,縣道,50.0,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,濕潤,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,人與車,穿越道路中,非駕駛者,未依標誌或標線穿越道路,死亡1;受傷0,1.0,人,行人,女,79.0,其他(無需使用保護裝備之人),非駕駛人,人的狀態,步行,其他,非汽、機及自行車,,,非駕駛者,未依標誌或標線穿越道路,否,121.360478,23.399692
2026,3.0,20260325.0,201800.0,A1,花蓮縣警察局,花蓮縣玉里鎮觀音90號前,陰,有照明且開啟,縣道,50.0,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,濕潤,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,人與車,穿越道路中,非駕駛者,未依標誌或標線穿越道路,死亡1;受傷0,2.0,小客車(含客、貨兩用),自用,男,51.0,繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,右前車頭(身),,,駕駛者,恍神、緊張、心不在焉分心駕駛,否,121.360478,23.399692
2026,3.0,20260326.0,64054.0,A1,新竹縣政府警察局,新竹縣新埔鎮楊新路一段331巷前0.0公尺,晴,有照明未開啟或故障,縣道,50.0,單路部分,直路,路段,路肩、路緣,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,行車分向線,無標記,車道線(無標記),未繪設快慢車道分隔線,有,車輛本身,撞號誌、標誌桿,駕駛者,恍神、緊張、心不在焉分心駕駛,死亡1;受傷0,1.0,機車,普通重型,女,20.0,戴半罩式安全帽,未使用,不明,不明,其他,不明,,,駕駛者,恍神、緊張、心不在焉分心駕駛,否,121.0912,24.832727
2026,3.0,20260326.0,64054.0,A1,新竹縣政府警察局,新竹縣新埔鎮楊新路一段331巷前0.0公尺,晴,有照明未開啟或故障,縣道,50.0,單路部分,直路,路段,路肩、路緣,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,行車分向線,無標記,車道線(無標記),未繪設快慢車道分隔線,有,車輛本身,撞號誌、標誌桿,駕駛者,恍神、緊張、心不在焉分心駕駛,死亡1;受傷0,2.0,,,無或物(動物、堆置物),-1.0,,,,,,,,,無(非車輛駕駛人因素),尚未發現肇事因素,否,121.0912,24.832727
2026,3.0,20260326.0,95300.0,A1,臺中市政府警察局,臺中市西屯區港尾里環中路二段36-1號前0.0公尺,晴,有照明未開啟或故障,市區道路,50.0,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,車道線(無標記),快慢車道分隔線,無,車與車,側撞,駕駛者,其他未依規定讓車,死亡1;受傷0,1.0,大貨車,營業用,男,47.0,繫安全帶(使用幼童安全椅),未使用,車的狀態,右轉彎,汽車,右前車頭(身),,,駕駛者,其他未依規定讓車,否,120.653514,24.19957
2026,3.0,20260326.0,95300.0,A1,臺中市政府警察局,臺中市西屯區港尾里環中路二段36-1號前0.0公尺,晴,有照明未開啟或故障,市區道路,50.0,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,車道線(無標記),快慢車道分隔線,無,車與車,側撞,駕駛者,其他未依規定讓車,死亡1;受傷0,2.0,機車,普通重型,女,20.0,戴半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,左側車身,,,其他,其他不當駕車行為,否,120.653514,24.19957
2026,3.0,20260326.0,154200.0,A1,臺中市政府警察局,臺中市和平區中興路三段22-1號前0.0公尺,晴,無照明,其他,30.0,單路部分,彎曲路及附近,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,車輛本身,撞護欄(樁),駕駛者,恍神、緊張、心不在焉分心駕駛,死亡1;受傷2,1.0,小客車(含客、貨兩用),自用,女,39.0,繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,右前車頭(身),,,駕駛者,恍神、緊張、心不在焉分心駕駛,否,121.29513,24.326374
2026,3.0,20260326.0,154200.0,A1,臺中市政府警察局,臺中市和平區中興路三段22-1號前0.0公尺,晴,無照明,其他,30.0,單路部分,彎曲路及附近,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,車輛本身,撞護欄(樁),駕駛者,恍神、緊張、心不在焉分心駕駛,死亡1;受傷2,2.0,,,無或物(動物、堆置物),0.0,,,,,,,,,無(非車輛駕駛人因素),尚未發現肇事因素,否,121.29513,24.326374
2026,3.0,20260326.0,154200.0,A1,臺中市政府警察局,臺中市和平區中興路三段22-1號前0.0公尺,晴,無照明,其他,30.0,單路部分,彎曲路及附近,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,車輛本身,撞護欄(樁),駕駛者,恍神、緊張、心不在焉分心駕駛,死亡1;受傷2,3.0,人,乘客,男,36.0,繫安全帶(使用幼童安全椅),非駕駛人,不明,不明,其他,無撞擊,,,無(非車輛駕駛人因素),尚未發現肇事因素,否,121.29513,24.326374
2026,3.0,20260326.0,154200.0,A1,臺中市政府警察局,臺中市和平區中興路三段22-1號前0.0公尺,晴,無照明,其他,30.0,單路部分,彎曲路及附近,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,車輛本身,撞護欄(樁),駕駛者,恍神、緊張、心不在焉分心駕駛,死亡1;受傷2,4.0,人,乘客,女,72.0,不明,非駕駛人,不明,不明,其他,無撞擊,,,無(非車輛駕駛人因素),尚未發現肇事因素,否,121.29513,24.326374
2026,3.0,20260326.0,154400.0,A1,臺南市政府警察局,臺南市仁德區義林南路、義林路與勝利路口,晴,有照明未開啟或故障,市區道路,50.0,交岔路,四岔路,交叉路口,交叉口附近,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,中央分向島,寬式(50公分以上),車道線(無標記),未繪設快慢車道分隔線,有,車輛本身,撞交通島,其他,車輛或機械操作不當(慎),死亡1;受傷0,1.0,機車,普通重型,男,83.0,戴非半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,左側車身,,,其他,車輛或機械操作不當(慎),否,120.261413,22.956115
2026,3.0,20260326.0,154400.0,A1,臺南市政府警察局,臺南市仁德區義林南路、義林路與勝利路口,晴,有照明未開啟或故障,市區道路,50.0,交岔路,四岔路,交叉路口,交叉口附近,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,中央分向島,寬式(50公分以上),車道線(無標記),未繪設快慢車道分隔線,有,車輛本身,撞交通島,其他,車輛或機械操作不當(慎),死亡1;受傷0,2.0,,,無或物(動物、堆置物),-1.0,,,,,,,,,無(非車輛駕駛人因素),尚未發現肇事因素,否,120.261413,22.956115
2026,3.0,20260326.0,154400.0,A1,臺南市政府警察局,臺南市仁德區義林南路、義林路與勝利路口,晴,有照明未開啟或故障,市區道路,50.0,交岔路,四岔路,交叉路口,交叉口附近,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,中央分向島,寬式(50公分以上),車道線(無標記),未繪設快慢車道分隔線,有,車輛本身,撞交通島,其他,車輛或機械操作不當(慎),死亡1;受傷0,3.0,半聯結車,營業用,男,48.0,繫安全帶(使用幼童安全椅),未使用,車的狀態,其他,其他,無撞擊,,,駕駛者,方向不定(不包括危險駕車),否,120.261413,22.956115
2026,3.0,20260326.0,175000.0,A1,臺中市政府警察局,臺中市神岡區圳前里三民路510號前0.0公尺,晴,有照明且開啟,市區道路,50.0,單路部分,直路,路段,快車道,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,無標記,未繪設車道線,快慢車道分隔線,無,車與車,側撞,駕駛者,違反其他標誌(線)禁制,死亡1;受傷0,1.0,機車,普通重型,女,64.0,戴半罩式安全帽,未使用,車的狀態,起步,機車與自行車,右側車身,,,駕駛者,違反其他標誌(線)禁制,否,120.660546,24.271026
2026,3.0,20260326.0,175000.0,A1,臺中市政府警察局,臺中市神岡區圳前里三民路510號前0.0公尺,晴,有照明且開啟,市區道路,50.0,單路部分,直路,路段,快車道,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,無標記,未繪設車道線,快慢車道分隔線,無,車與車,側撞,駕駛者,違反其他標誌(線)禁制,死亡1;受傷0,2.0,小客車(含客、貨兩用),自用,男,19.0,繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,左前車頭(身),,,駕駛者,超速駕駛,否,120.660546,24.271026
2026,3.0,20260327.0,75118.0,A1,宜蘭縣政府警察局,宜蘭縣宜蘭市富農路口 / 宜蘭縣宜蘭市鎮平二路口,晴,有照明未開啟或故障,鄉道,30.0,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車與車,路口交岔撞,駕駛者,無號誌路口，支線道未讓幹線道先行,死亡1;受傷0,1.0,小客車(含客、貨兩用),自用,男,55.0,繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,前車頭,,,駕駛者,無號誌路口，支線道未讓幹線道先行,否,121.745554,24.76976
2026,3.0,20260327.0,75118.0,A1,宜蘭縣政府警察局,宜蘭縣宜蘭市富農路口 / 宜蘭縣宜蘭市鎮平二路口,晴,有照明未開啟或故障,鄉道,30.0,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車與車,路口交岔撞,駕駛者,無號誌路口，支線道未讓幹線道先行,死亡1;受傷0,2.0,機車,普通重型,女,61.0,戴半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,右側車身,,,駕駛者,未依規定減速,否,121.745554,24.76976
2026,3.0,20260327.0,81204.0,A1,宜蘭縣政府警察局,宜蘭縣壯圍鄉大福路一段口 / 宜蘭縣壯圍鄉大福路一段口,陰,無照明,村里道路,30.0,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,車與車,路口交岔撞,駕駛者,無號誌路口，支線道未讓幹線道先行,死亡1;受傷1,1.0,機車,普通重型,男,43.0,戴非半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,前車頭,,,駕駛者,無號誌路口，支線道未讓幹線道先行,否,121.811251,24.803054
2026,3.0,20260327.0,81204.0,A1,宜蘭縣政府警察局,宜蘭縣壯圍鄉大福路一段口 / 宜蘭縣壯圍鄉大福路一段口,陰,無照明,村里道路,30.0,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,車與車,路口交岔撞,駕駛者,無號誌路口，支線道未讓幹線道先行,死亡1;受傷1,2.0,小客車(含客、貨兩用),自用,男,50.0,繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,左側車身,,,駕駛者,未依規定減速,否,121.811251,24.803054
2026,3.0,20260327.0,160957.0,A1,臺南市政府警察局,臺南市歸仁區歸仁十四路口 / 臺南市歸仁區高鐵七路口,晴,有照明未開啟或故障,市區道路,50.0,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,路口交岔撞,駕駛者,無號誌路口，左方車未讓右方車先行,死亡1;受傷1,1.0,機車,普通重型,男,73.0,戴非半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,右側車身,機車與自行車,右側車身,駕駛者,無號誌路口，左方車未讓右方車先行,否,120.278791,22.921687
2026,3.0,20260327.0,160957.0,A1,臺南市政府警察局,臺南市歸仁區歸仁十四路口 / 臺南市歸仁區高鐵七路口,晴,有照明未開啟或故障,市區道路,50.0,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,路口交岔撞,駕駛者,無號誌路口，左方車未讓右方車先行,死亡1;受傷1,2.0,小客車(含客、貨兩用),自用,女,35.0,繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,前車頭,汽車,前車頭,駕駛者,未依規定減速,否,120.278791,22.921687
2026,3.0,20260327.0,160957.0,A1,臺南市政府警察局,臺南市歸仁區歸仁十四路口 / 臺南市歸仁區高鐵七路口,晴,有照明未開啟或故障,市區道路,50.0,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,路口交岔撞,駕駛者,無號誌路口，左方車未讓右方車先行,死亡1;受傷1,3.0,,,無或物(動物、堆置物),-1.0,,,,,,,,,無(非車輛駕駛人因素),尚未發現肇事因素,否,120.278791,22.921687
2026,3.0,20260328.0,94900.0,A1,臺南市政府警察局,臺南市鹽水區文昌里5鄰後寮72之1號,晴,有照明未開啟或故障,村里道路,30.0,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車輛本身,撞電桿,駕駛者,恍神、緊張、心不在焉分心駕駛,死亡1;受傷0,1.0,機車,普通輕型,女,84.0,戴半罩式安全帽,未使用,車的狀態,左轉彎,機車與自行車,前車頭,,,駕駛者,恍神、緊張、心不在焉分心駕駛,否,120.249732,23.29907
2026,3.0,20260328.0,94900.0,A1,臺南市政府警察局,臺南市鹽水區文昌里5鄰後寮72之1號,晴,有照明未開啟或故障,村里道路,30.0,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車輛本身,撞電桿,駕駛者,恍神、緊張、心不在焉分心駕駛,死亡1;受傷0,2.0,,,無或物(動物、堆置物),-1.0,,,,,,,,,無(非車輛駕駛人因素),尚未發現肇事因素,否,120.249732,23.29907
2026,3.0,20260328.0,94900.0,A1,臺南市政府警察局,臺南市鹽水區文昌里5鄰後寮72之1號,晴,有照明未開啟或故障,村里道路,30.0,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車輛本身,撞電桿,駕駛者,恍神、緊張、心不在焉分心駕駛,死亡1;受傷0,3.0,小客車(含客、貨兩用),自用,男,45.0,不明,不明,車的狀態,向前直行中,其他,不明,,,駕駛者,恍神、緊張、心不在焉分心駕駛,是,120.249732,23.29907
2026,3.0,20260328.0,214800.0,A1,臺中市政府警察局,臺中市龍井區三港路口 / 臺中市龍井區三港路326段口,晴,有照明且開啟,市區道路,30.0,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,路口交岔撞,駕駛者,其他未依規定讓車,死亡1;受傷1,1.0,機車,普通重型,男,18.0,戴半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,左側車身,,,駕駛者,其他未依規定讓車,否,120.51472,24.205464
2026,3.0,20260328.0,214800.0,A1,臺中市政府警察局,臺中市龍井區三港路口 / 臺中市龍井區三港路326段口,晴,有照明且開啟,市區道路,30.0,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,路口交岔撞,駕駛者,其他未依規定讓車,死亡1;受傷1,2.0,機車,普通重型,男,55.0,未戴安全帽或未繫安全帶(未使用幼童安全椅),未使用,車的狀態,向前直行中,機車與自行車,前車頭,,,駕駛者,未依規定減速,否,120.51472,24.205464
2026,3.0,20260329.0,143000.0,A1,嘉義市政府警察局,嘉義市東區東興里新生路 / 嘉義市東區東興里公明路,晴,有照明未開啟或故障,市區道路,50.0,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,路口交岔撞,其他,其他不當駕車行為,死亡1;受傷0,1.0,特種車,救護車,男,39.0,繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,右前車頭(身),,,其他,其他不當駕車行為,否,120.461284,23.480831
2026,3.0,20260329.0,143000.0,A1,嘉義市政府警察局,嘉義市東區東興里新生路 / 嘉義市東區東興里公明路,晴,有照明未開啟或故障,市區道路,50.0,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,路口交岔撞,其他,其他不當駕車行為,死亡1;受傷0,2.0,機車,普通重型,男,33.0,戴半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,前車頭,,,駕駛者,未避讓(跟隨、併駛、超車)消防、救護、警備、工程救險車、毒性化學物質災害事故應變車等執行緊急任務車,否,120.461284,23.480831
